YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2018-11,WEEKDAY,0,TRAIN,CC10,93,1087
2018-11,WEEKDAY,0,TRAIN,DT26,84,351
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,SW7,1308,1453
2018-11,WEEKDAY,14,TRAIN,SW7,2728,2608
2018-11,WEEKDAY,11,TRAIN,NS13,48971,35264
2018-11,WEEKENDS/HOLIDAY,11,TRAIN,NS13,28042,20051
2018-11,WEEKDAY,22,TRAIN,BP13,499,2809
2018-11,WEEKENDS/HOLIDAY,22,TRAIN,BP13,237,1095
2018-11,WEEKDAY,17,TRAIN,BP5,4191,3072
2018-11,WEEKENDS/HOLIDAY,17,TRAIN,BP5,1202,960
2018-11,WEEKDAY,11,TRAIN,CC27,3996,4985
2018-11,WEEKENDS/HOLIDAY,11,TRAIN,CC27,763,1333
2018-11,WEEKDAY,12,TRAIN,SW8,3330,2117
2018-11,WEEKENDS/HOLIDAY,12,TRAIN,SW8,1107,733
2018-11,WEEKDAY,5,TRAIN,NS11,22221,2707
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,NS11,4690,527
2018-11,WEEKENDS/HOLIDAY,7,TRAIN,CC20,1234,1625
2018-11,WEEKDAY,7,TRAIN,CC20,14284,9270
2018-11,WEEKDAY,23,TRAIN,PE4,393,1045
2018-11,WEEKENDS/HOLIDAY,23,TRAIN,PE4,176,467
2018-11,WEEKDAY,19,TRAIN,PE6,5339,14852
2018-11,WEEKENDS/HOLIDAY,19,TRAIN,PE6,2943,3641
2018-11,WEEKDAY,21,TRAIN,SW8,623,2968
2018-11,WEEKENDS/HOLIDAY,21,TRAIN,SW8,214,1072
2018-11,WEEKDAY,21,TRAIN,CC3,20055,2637
2018-11,WEEKENDS/HOLIDAY,21,TRAIN,CC3,9003,1322
2018-11,WEEKENDS/HOLIDAY,6,TRAIN,SE1,1103,376
2018-11,WEEKDAY,6,TRAIN,SE1,6159,2035
2018-11,WEEKENDS/HOLIDAY,17,TRAIN,SW4,512,402
2018-11,WEEKDAY,17,TRAIN,SW4,969,974
2018-11,WEEKDAY,5,TRAIN,PE1,1084,240
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,PE1,216,38
2018-11,WEEKDAY,13,TRAIN,DT17,18132,61691
2018-11,WEEKENDS/HOLIDAY,13,TRAIN,DT17,2693,3055
2018-11,WEEKDAY,9,TRAIN,NS2,32883,21506
2018-11,WEEKENDS/HOLIDAY,9,TRAIN,NS2,11260,8191
2018-11,WEEKDAY,22,TRAIN,SE1,1169,6097
2018-11,WEEKENDS/HOLIDAY,22,TRAIN,SE1,475,2510
2018-11,WEEKDAY,6,TRAIN,PW6,1974,105
2018-11,WEEKENDS/HOLIDAY,6,TRAIN,PW6,273,15
2018-11,WEEKDAY,14,TRAIN,CC27,4311,5804
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,CC27,1250,1277
2018-11,WEEKDAY,8,TRAIN,EW7,46153,27321
2018-11,WEEKENDS/HOLIDAY,8,TRAIN,EW7,7328,6159
2018-11,WEEKDAY,14,TRAIN,NS20,43145,47551
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,NS20,20114,15723
2018-11,WEEKENDS/HOLIDAY,6,TRAIN,CC7,1336,719
2018-11,WEEKDAY,6,TRAIN,CC7,6253,2972
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,EW19,6826,4573
2018-11,WEEKDAY,10,TRAIN,EW19,13124,7704
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,NE14,15941,12902
2018-11,WEEKDAY,14,TRAIN,NE14,24802,23386
2018-11,WEEKDAY,6,TRAIN,CG1,381,2817
2018-11,WEEKDAY,6,TRAIN,DT35,950,8230
2018-11,WEEKENDS/HOLIDAY,6,TRAIN,DT35,352,980
2018-11,WEEKENDS/HOLIDAY,6,TRAIN,CG1,133,249
2018-11,WEEKENDS/HOLIDAY,17,TRAIN,EW1,16828,19180
2018-11,WEEKDAY,17,TRAIN,EW1,40760,51903
2018-11,WEEKENDS/HOLIDAY,0,TRAIN,EW2,227,1921
2018-11,WEEKDAY,0,TRAIN,DT32,580,2597
2018-11,WEEKENDS/HOLIDAY,0,TRAIN,DT32,291,863
2018-11,WEEKDAY,0,TRAIN,EW2,408,4651
2018-11,WEEKDAY,5,TRAIN,BP6,521,10387
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,BP6,131,1748
2018-11,WEEKDAY,5,TRAIN,DT1,10580,13
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,DT1,1901,3
2018-11,WEEKDAY,15,TRAIN,DT23,3054,2674
2018-11,WEEKENDS/HOLIDAY,15,TRAIN,DT23,1180,1376
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,CC6,7351,8023
2018-11,WEEKDAY,14,TRAIN,CC6,8413,10751
2018-11,WEEKDAY,12,TRAIN,EW32,1785,1060
2018-11,WEEKENDS/HOLIDAY,12,TRAIN,EW32,1856,469
2018-11,WEEKDAY,22,TRAIN,NE16-STC,17326,54612
2018-11,WEEKENDS/HOLIDAY,22,TRAIN,NE16-STC,7818,20325
2018-11,WEEKDAY,12,TRAIN,NS11,35752,24091
2018-11,WEEKENDS/HOLIDAY,12,TRAIN,NS11,24062,13551
2018-11,WEEKDAY,20,TRAIN,EW23,48046,56470
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,EW23,15053,19674
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,NE10,5848,5720
2018-11,WEEKDAY,14,TRAIN,NE10,11719,11478
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,DT17,1543,2918
2018-11,WEEKDAY,10,TRAIN,DT17,6531,28984
2018-11,WEEKENDS/HOLIDAY,16,TRAIN,BP2,1323,1428
2018-11,WEEKDAY,16,TRAIN,BP2,2328,3625
2018-11,WEEKDAY,23,TRAIN,NS11,5021,35539
2018-11,WEEKENDS/HOLIDAY,23,TRAIN,NS11,2397,15883
2018-11,WEEKDAY,5,TRAIN,EW1,11092,655
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,EW1,1931,146
2018-11,WEEKDAY,10,TRAIN,NE11,4709,2838
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,NE11,2468,1272
2018-11,WEEKDAY,17,TRAIN,DT8,9013,5691
2018-11,WEEKENDS/HOLIDAY,17,TRAIN,DT8,1666,1721
2018-11,WEEKENDS/HOLIDAY,18,TRAIN,NE7,23828,24582
2018-11,WEEKDAY,18,TRAIN,DT12,18467,11074
2018-11,WEEKDAY,18,TRAIN,NE7,54436,50497
2018-11,WEEKENDS/HOLIDAY,18,TRAIN,DT12,3027,5924
2018-11,WEEKENDS/HOLIDAY,8,TRAIN,BP3,2430,626
2018-11,WEEKDAY,8,TRAIN,BP3,15861,2383
2018-11,WEEKDAY,16,TRAIN,CC7,7022,6966
2018-11,WEEKENDS/HOLIDAY,16,TRAIN,CC7,2916,3220
2018-11,WEEKDAY,5,TRAIN,NS2,9995,1847
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,NS2,1913,296
2018-11,WEEKENDS/HOLIDAY,21,TRAIN,NS18,2717,8836
2018-11,WEEKDAY,21,TRAIN,NS18,9621,23877
2018-11,WEEKDAY,5,TRAIN,DT13,224,52
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,DT13,46,11
2018-11,WEEKENDS/HOLIDAY,19,TRAIN,CC9,9221,7690
2018-11,WEEKENDS/HOLIDAY,19,TRAIN,EW8,15277,11727
2018-11,WEEKDAY,19,TRAIN,EW8,43263,44740
2018-11,WEEKDAY,19,TRAIN,CC9,25360,33936
2018-11,WEEKDAY,7,TRAIN,DT25,7727,6766
2018-11,WEEKENDS/HOLIDAY,7,TRAIN,DT25,1198,756
2018-11,WEEKENDS/HOLIDAY,11,TRAIN,CC26,1236,857
2018-11,WEEKDAY,11,TRAIN,CC26,2977,2749
2018-11,WEEKENDS/HOLIDAY,8,TRAIN,EW1,14532,5587
2018-11,WEEKDAY,8,TRAIN,EW1,132331,26834
2018-11,WEEKENDS/HOLIDAY,11,TRAIN,CC13,13362,13846
2018-11,WEEKDAY,11,TRAIN,CC13,25503,27391
2018-11,WEEKDAY,11,TRAIN,NE12,27084,20635
2018-11,WEEKENDS/HOLIDAY,11,TRAIN,NE12,14786,11744
2018-11,WEEKDAY,15,TRAIN,DT8,5355,4711
2018-11,WEEKENDS/HOLIDAY,15,TRAIN,DT8,1364,1458
2018-11,WEEKENDS/HOLIDAY,16,TRAIN,PW1,817,550
2018-11,WEEKDAY,16,TRAIN,PW1,1363,1096
2018-11,WEEKENDS/HOLIDAY,11,TRAIN,EW13-NS25,13509,34121
2018-11,WEEKDAY,11,TRAIN,EW13-NS25,25284,64012
2018-11,WEEKENDS/HOLIDAY,11,TRAIN,SW8,1392,739
2018-11,WEEKDAY,11,TRAIN,SW8,2451,1228
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,DT34,96,8
2018-11,WEEKDAY,5,TRAIN,DT34,526,14
2018-11,WEEKDAY,7,TRAIN,BP4,7170,7675
2018-11,WEEKENDS/HOLIDAY,7,TRAIN,BP4,767,336
2018-11,WEEKDAY,6,TRAIN,SE4,5350,498
2018-11,WEEKENDS/HOLIDAY,6,TRAIN,SE4,816,319
2018-11,WEEKDAY,20,TRAIN,NS11,25452,76425
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,NS11,10674,26642
2018-11,WEEKDAY,0,TRAIN,DT20,278,375
2018-11,WEEKENDS/HOLIDAY,0,TRAIN,DT20,135,123
2018-11,WEEKDAY,5,TRAIN,NS4,897,1315
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,BP1,2979,737
2018-11,WEEKDAY,5,TRAIN,BP1,14794,4796
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,NS4,179,295
2018-11,WEEKDAY,10,TRAIN,CC3,2323,12551
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,CC3,1094,6369
2018-11,WEEKENDS/HOLIDAY,16,TRAIN,EW18,7234,7492
2018-11,WEEKDAY,16,TRAIN,EW18,17247,16922
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,NS10,9638,22905
2018-11,WEEKDAY,20,TRAIN,NS10,28267,78646
2018-11,WEEKDAY,9,TRAIN,EW29,5160,17271
2018-11,WEEKENDS/HOLIDAY,9,TRAIN,EW29,3170,3793
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,BP5,1272,762
2018-11,WEEKDAY,10,TRAIN,BP5,2733,1395
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,SE1,279,122
2018-11,WEEKDAY,5,TRAIN,SE1,1637,619
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,EW23,20351,15835
2018-11,WEEKDAY,10,TRAIN,EW23,36040,37586
2018-11,WEEKDAY,13,TRAIN,DT25,3676,2427
2018-11,WEEKENDS/HOLIDAY,13,TRAIN,DT25,1749,1133
2018-11,WEEKDAY,0,TRAIN,NS10,1083,10759
2018-11,WEEKENDS/HOLIDAY,0,TRAIN,NS10,409,5333
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,BP5,208,121
2018-11,WEEKDAY,5,TRAIN,BP5,993,431
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,NE10,3875,6503
2018-11,WEEKDAY,20,TRAIN,NE10,10897,18505
2018-11,WEEKDAY,14,TRAIN,EW4,13127,11246
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,EW4,7820,5961
2018-11,WEEKDAY,22,TRAIN,DT3,2032,10623
2018-11,WEEKENDS/HOLIDAY,22,TRAIN,DT3,974,3397
2018-11,WEEKDAY,10,TRAIN,DT5,11789,9656
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,DT5,7282,5321
2018-11,WEEKDAY,14,TRAIN,PE6,6092,6934
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,PE6,3235,3045
2018-11,WEEKDAY,20,TRAIN,EW25,4956,14782
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,EW25,3588,4162
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,BP13,480,1130
2018-11,WEEKDAY,20,TRAIN,BP13,1092,3402
2018-11,WEEKENDS/HOLIDAY,21,TRAIN,DT3,1062,3728
2018-11,WEEKDAY,21,TRAIN,DT3,2603,12453
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,EW20,7582,6014
2018-11,WEEKDAY,10,TRAIN,EW20,15359,13520
2018-11,WEEKENDS/HOLIDAY,16,TRAIN,CC12,2368,2113
2018-11,WEEKDAY,16,TRAIN,CC12,6471,4730
2018-11,WEEKENDS/HOLIDAY,19,TRAIN,DT19,5354,4843
2018-11,WEEKENDS/HOLIDAY,19,TRAIN,NE4,36301,25704
2018-11,WEEKDAY,19,TRAIN,DT19,21349,14657
2018-11,WEEKDAY,19,TRAIN,NE4,97303,67317
2018-11,WEEKDAY,13,TRAIN,CC3,8728,9811
2018-11,WEEKENDS/HOLIDAY,13,TRAIN,CC3,4455,6076
2018-11,WEEKDAY,20,TRAIN,NE12,30532,45695
2018-11,WEEKDAY,20,TRAIN,CC13,30376,51853
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,NE12,11836,14606
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,CC13,12603,15983
2018-11,WEEKENDS/HOLIDAY,22,TRAIN,CC19,1363,1016
2018-11,WEEKDAY,22,TRAIN,DT9,792,796
2018-11,WEEKENDS/HOLIDAY,22,TRAIN,DT9,224,281
2018-11,WEEKDAY,22,TRAIN,CC19,3833,2876
2018-11,WEEKDAY,5,TRAIN,NS23,513,685
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,NS23,108,84
2018-11,WEEKDAY,20,TRAIN,DT10,2922,5192
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,DT10,953,1294
2018-11,WEEKDAY,14,TRAIN,CC22,13411,12197
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,CC22,5626,4881
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,EW21,5943,5444
2018-11,WEEKDAY,14,TRAIN,EW21,9635,8572
2018-11,WEEKDAY,5,TRAIN,CC6,109,11
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,CC6,32,0
2018-11,WEEKDAY,7,TRAIN,DT31,26389,7830
2018-11,WEEKENDS/HOLIDAY,7,TRAIN,DT31,2455,1539
2018-11,WEEKENDS/HOLIDAY,0,TRAIN,CC23,32,83
2018-11,WEEKDAY,0,TRAIN,CC23,168,150
2018-11,WEEKDAY,9,TRAIN,EW17,48089,35494
2018-11,WEEKENDS/HOLIDAY,9,TRAIN,EW17,11562,10035
2018-11,WEEKDAY,20,TRAIN,DT6,6412,7047
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,DT6,1187,2103
2018-11,WEEKDAY,11,TRAIN,EW11,24958,21529
2018-11,WEEKENDS/HOLIDAY,11,TRAIN,EW11,10482,9575
2018-11,WEEKDAY,18,TRAIN,CC28,8560,11864
2018-11,WEEKENDS/HOLIDAY,18,TRAIN,CC28,2034,1999
2018-11,WEEKENDS/HOLIDAY,15,TRAIN,DT9,467,634
2018-11,WEEKENDS/HOLIDAY,15,TRAIN,CC19,4806,4874
2018-11,WEEKDAY,15,TRAIN,DT9,912,1145
2018-11,WEEKDAY,15,TRAIN,CC19,8019,6895
2018-11,WEEKENDS/HOLIDAY,9,TRAIN,CC27,296,1567
2018-11,WEEKDAY,9,TRAIN,CC27,1375,42209
2018-11,WEEKDAY,19,TRAIN,NE11,8961,8252
2018-11,WEEKENDS/HOLIDAY,19,TRAIN,NE11,2227,2727
2018-11,WEEKDAY,20,TRAIN,PE6,4512,8813
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,PE6,2510,2988
2018-11,WEEKENDS/HOLIDAY,8,TRAIN,PE3,2657,1928
2018-11,WEEKDAY,8,TRAIN,PE3,16414,7629
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,EW29,5734,4043
2018-11,WEEKDAY,14,TRAIN,EW29,9730,6823
2018-11,WEEKENDS/HOLIDAY,18,TRAIN,BP9,1425,1377
2018-11,WEEKDAY,18,TRAIN,BP9,3297,6305
2018-11,WEEKDAY,21,TRAIN,CC28,1868,5672
2018-11,WEEKENDS/HOLIDAY,21,TRAIN,CC28,699,2150
2018-11,WEEKENDS/HOLIDAY,17,TRAIN,PE1,1810,1818
2018-11,WEEKDAY,17,TRAIN,PE1,3791,5384
2018-11,WEEKENDS/HOLIDAY,16,TRAIN,EW14-NS26,13308,8924
2018-11,WEEKDAY,16,TRAIN,EW14-NS26,71489,35113
2018-11,WEEKDAY,9,TRAIN,BP1,45413,22929
2018-11,WEEKDAY,9,TRAIN,NS4,3410,2995
2018-11,WEEKENDS/HOLIDAY,9,TRAIN,NS4,1304,1402
2018-11,WEEKENDS/HOLIDAY,9,TRAIN,BP1,16250,10735
2018-11,WEEKDAY,8,TRAIN,BP13,6099,1273
2018-11,WEEKENDS/HOLIDAY,8,TRAIN,BP13,1455,468
2018-11,WEEKDAY,15,TRAIN,EW2,33137,35436
2018-11,WEEKDAY,15,TRAIN,DT32,15642,18425
2018-11,WEEKENDS/HOLIDAY,15,TRAIN,DT32,10912,11435
2018-11,WEEKENDS/HOLIDAY,15,TRAIN,EW2,20648,20597
2018-11,WEEKENDS/HOLIDAY,17,TRAIN,NS19,22682,23835
2018-11,WEEKDAY,17,TRAIN,NS19,68926,66593
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,CC4-DT15,1730,9665
2018-11,WEEKDAY,10,TRAIN,CC4-DT15,5662,27275
2018-11,WEEKDAY,20,TRAIN,CC20,3397,7277
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,CC20,1169,2143
2018-11,WEEKDAY,21,TRAIN,BP4,2768,3253
2018-11,WEEKENDS/HOLIDAY,21,TRAIN,BP4,508,1127
2018-11,WEEKENDS/HOLIDAY,19,TRAIN,EW20,5519,7014
2018-11,WEEKDAY,19,TRAIN,EW20,23440,28961
2018-11,WEEKENDS/HOLIDAY,13,TRAIN,PE5,2691,2160
2018-11,WEEKDAY,13,TRAIN,PE5,4648,5370
2018-11,WEEKENDS/HOLIDAY,13,TRAIN,CC26,1353,1606
2018-11,WEEKDAY,13,TRAIN,CC26,3605,4056
2018-11,WEEKDAY,11,TRAIN,SW5,7409,5670
2018-11,WEEKENDS/HOLIDAY,11,TRAIN,SW5,4610,3611
2018-11,WEEKDAY,0,TRAIN,EW18,73,642
2018-11,WEEKENDS/HOLIDAY,0,TRAIN,EW18,19,267
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,EW32,906,2199
2018-11,WEEKDAY,20,TRAIN,EW32,4804,2884
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,CC17,1317,826
2018-11,WEEKDAY,10,TRAIN,CC17,3741,2153
2018-11,WEEKDAY,13,TRAIN,CC25,5707,5236
2018-11,WEEKENDS/HOLIDAY,13,TRAIN,CC25,3601,2755
2018-11,WEEKDAY,14,TRAIN,BP14,372,317
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,BP14,196,127
2018-11,WEEKDAY,12,TRAIN,BP10,4818,3843
2018-11,WEEKENDS/HOLIDAY,12,TRAIN,BP10,2617,1930
2018-11,WEEKDAY,10,TRAIN,NE10,15105,9537
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,NE10,6741,4052
2018-11,WEEKENDS/HOLIDAY,6,TRAIN,CC4-DT15,376,1604
2018-11,WEEKDAY,6,TRAIN,CC4-DT15,523,9739
2018-11,WEEKDAY,7,TRAIN,EW24-NS1,90883,215486
2018-11,WEEKENDS/HOLIDAY,7,TRAIN,EW24-NS1,15735,21564
2018-11,WEEKDAY,20,TRAIN,DT17,43242,4454
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,DT17,2829,1791
2018-11,WEEKENDS/HOLIDAY,6,TRAIN,CC6,313,3207
2018-11,WEEKDAY,6,TRAIN,CC6,1073,2947
2018-11,WEEKDAY,5,TRAIN,CC8,1180,70
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,CC8,230,12
2018-11,WEEKENDS/HOLIDAY,9,TRAIN,CC23,684,2593
2018-11,WEEKDAY,9,TRAIN,CC23,3677,96958
2018-11,WEEKDAY,15,TRAIN,PW7,1249,1695
2018-11,WEEKENDS/HOLIDAY,15,TRAIN,PW7,758,930
2018-11,WEEKDAY,5,TRAIN,NE11,183,151
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,NE11,29,10
2018-11,WEEKDAY,16,TRAIN,PE1,2792,4123
2018-11,WEEKENDS/HOLIDAY,16,TRAIN,PE1,1486,1607
2018-11,WEEKDAY,18,TRAIN,NS23,103329,115678
2018-11,WEEKENDS/HOLIDAY,18,TRAIN,NS23,32722,30985
2018-11,WEEKENDS/HOLIDAY,19,TRAIN,SE2,1589,3237
2018-11,WEEKDAY,19,TRAIN,SE2,3671,16377
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,NS15,878,256
2018-11,WEEKDAY,5,TRAIN,NS15,4869,2291
2018-11,WEEKENDS/HOLIDAY,6,TRAIN,DT1,10174,1224
2018-11,WEEKDAY,6,TRAIN,DT1,55736,5378
2018-11,WEEKDAY,6,TRAIN,BP6,5228,24055
2018-11,WEEKENDS/HOLIDAY,6,TRAIN,BP6,817,3752
2018-11,WEEKENDS/HOLIDAY,16,TRAIN,DT19,6146,5776
2018-11,WEEKDAY,16,TRAIN,NE4,61878,52666
2018-11,WEEKENDS/HOLIDAY,16,TRAIN,NE4,35150,30823
2018-11,WEEKDAY,16,TRAIN,DT19,11747,9680
2018-11,WEEKDAY,19,TRAIN,SE1,3580,10927
2018-11,WEEKENDS/HOLIDAY,19,TRAIN,SE1,1512,2431
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,CC28,1928,1051
2018-11,WEEKDAY,10,TRAIN,CC28,4063,3972
2018-11,WEEKDAY,9,TRAIN,EW18,28010,31407
2018-11,WEEKENDS/HOLIDAY,9,TRAIN,EW18,7039,7144
2018-11,WEEKENDS/HOLIDAY,11,TRAIN,SW2,3113,1828
2018-11,WEEKDAY,11,TRAIN,SW2,4086,2518
2018-11,WEEKDAY,21,TRAIN,BP14,181,68
2018-11,WEEKENDS/HOLIDAY,21,TRAIN,BP14,93,36
2018-11,WEEKDAY,13,TRAIN,DT23,3259,5012
2018-11,WEEKENDS/HOLIDAY,13,TRAIN,DT23,1382,1397
2018-11,WEEKDAY,15,TRAIN,NS18,11472,12384
2018-11,WEEKENDS/HOLIDAY,15,TRAIN,NS18,6066,5975
2018-11,WEEKDAY,14,TRAIN,EW32,1714,1070
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,EW32,1044,633
2018-11,WEEKDAY,0,TRAIN,SW3,18,491
2018-11,WEEKENDS/HOLIDAY,0,TRAIN,SW3,2,223
2018-11,WEEKDAY,18,TRAIN,NE3,96253,28369
2018-11,WEEKENDS/HOLIDAY,18,TRAIN,EW16,2662,3292
2018-11,WEEKENDS/HOLIDAY,18,TRAIN,NE3,8237,6688
2018-11,WEEKDAY,18,TRAIN,EW16,27601,12004
2018-11,WEEKDAY,5,TRAIN,NS7,17323,3978
2018-11,WEEKENDS/HOLIDAY,5,TRAIN,NS7,3786,1723
2018-11,WEEKENDS/HOLIDAY,22,TRAIN,DT23,733,964
2018-11,WEEKDAY,22,TRAIN,DT23,2960,2234
2018-11,WEEKENDS/HOLIDAY,18,TRAIN,SW6,1325,1892
2018-11,WEEKDAY,18,TRAIN,SW6,3304,8367
2018-11,WEEKDAY,14,TRAIN,EW13-NS25,51668,49353
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,EW13-NS25,27685,34855
2018-11,WEEKDAY,7,TRAIN,PE2,18928,3318
2018-11,WEEKENDS/HOLIDAY,7,TRAIN,PE2,1903,353
2018-11,WEEKDAY,19,TRAIN,EW4,24213,37044
2018-11,WEEKENDS/HOLIDAY,19,TRAIN,EW4,6611,9284
2018-11,WEEKDAY,10,TRAIN,CC6,4896,8309
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,CC6,4617,6942
2018-11,WEEKENDS/HOLIDAY,9,TRAIN,CG1,490,2290
2018-11,WEEKENDS/HOLIDAY,9,TRAIN,DT35,705,4352
2018-11,WEEKDAY,9,TRAIN,CG1,1109,15758
2018-11,WEEKDAY,9,TRAIN,DT35,2064,66338
2018-11,WEEKENDS/HOLIDAY,21,TRAIN,EW30,309,678
2018-11,WEEKDAY,21,TRAIN,EW30,2109,514
2018-11,WEEKDAY,16,TRAIN,CC24,42742,11802
2018-11,WEEKENDS/HOLIDAY,16,TRAIN,CC24,6065,3006
2018-11,WEEKENDS/HOLIDAY,15,TRAIN,PE1,1676,1623
2018-11,WEEKDAY,15,TRAIN,PE1,2724,3401
2018-11,WEEKENDS/HOLIDAY,6,TRAIN,EW32,329,1120
2018-11,WEEKDAY,6,TRAIN,EW32,970,5021
2018-11,WEEKDAY,19,TRAIN,PW7,2036,5002
2018-11,WEEKENDS/HOLIDAY,19,TRAIN,PW7,724,1359
2018-11,WEEKENDS/HOLIDAY,17,TRAIN,SW2,2596,2124
2018-11,WEEKDAY,17,TRAIN,SW2,4249,5976
2018-11,WEEKENDS/HOLIDAY,22,TRAIN,CC4-DT15,10903,1527
2018-11,WEEKDAY,22,TRAIN,CC4-DT15,27832,3240
2018-11,WEEKENDS/HOLIDAY,8,TRAIN,EW5,14588,8533
2018-11,WEEKDAY,8,TRAIN,EW5,99387,40370
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,NE13,11187,9427
2018-11,WEEKDAY,14,TRAIN,NE13,16973,18367
2018-11,WEEKDAY,10,TRAIN,BP4,3132,7057
2018-11,WEEKENDS/HOLIDAY,10,TRAIN,BP4,1113,521
2018-11,WEEKENDS/HOLIDAY,17,TRAIN,EW3,9596,10454
2018-11,WEEKDAY,17,TRAIN,EW3,29582,30195
2018-11,WEEKENDS/HOLIDAY,11,TRAIN,SW4,387,195
2018-11,WEEKDAY,11,TRAIN,SW4,751,365
2018-11,WEEKDAY,20,TRAIN,DT34,4457,7495
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,DT34,1339,2192
2018-11,WEEKDAY,16,TRAIN,PW7,1422,2145
2018-11,WEEKENDS/HOLIDAY,16,TRAIN,PW7,954,1014
2018-11,WEEKDAY,12,TRAIN,PE1,3649,2638
2018-11,WEEKENDS/HOLIDAY,12,TRAIN,PE1,2016,1359
2018-11,WEEKDAY,18,TRAIN,NE8,47186,78508
2018-11,WEEKENDS/HOLIDAY,18,TRAIN,NE8,27764,37433
2018-11,WEEKENDS/HOLIDAY,13,TRAIN,DT10,2275,1458
2018-11,WEEKDAY,13,TRAIN,DT10,4754,3623
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,CC15,10866,14680
2018-11,WEEKDAY,20,TRAIN,CC15,32614,49150
2018-11,WEEKENDS/HOLIDAY,20,TRAIN,NS17,3786,5280
2018-11,WEEKDAY,20,TRAIN,NS17,11540,19258
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,CC3,5523,6551
2018-11,WEEKDAY,14,TRAIN,CC3,8391,7836
2018-11,WEEKDAY,14,TRAIN,EW31,1646,708
2018-11,WEEKENDS/HOLIDAY,14,TRAIN,EW31,857,273
2018-11,WEEKDAY,0,TRAIN,NE11,19,182
2018-11,WEEKENDS/HOLIDAY,0,TRAIN,NE11,5,58
2018-11,WEEKENDS/HOLIDAY,18,TRAIN,CC24,6004,3353
2018-11,WEEKDAY,18,TRAIN,CC24,102949,17739
2018-11,WEEKDAY,7,TRAIN,DT24,13107,7105
2018-11,WEEKENDS/HOLIDAY,7,TRAIN,DT24,1989,1219
